locus_tag	gene_name	gene_product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ncr0500	ncr0500	ncr0500	14.374516115439983	1.0254585900910633	0.42357118165088037	2.4209829056224037	0.01547860514495076	0.03740662910029766
sll1070-as	sll1070-as	asRNA	288.64993022121456	-0.45039919391285954	0.18603793830700394	-2.42100723116809	0.01547756939355678	0.03740662910029766
sll1405	sll1405	biopolymer transport ExbD protein homolog	4.199407891080418	2.3631967614042977	0.9766253616996646	2.419757722952762	0.015530850863821718	0.03749999485523999
sll1725	sll1725	ATP-binding protein of ABC transporter	166.89708771111418	0.3658231385714695	0.15117995322785757	2.4197860282447827	0.015529642086383825	0.03749999485523999
ncr1670	ncr1670	ncr1670	15.897170864978973	1.0052053136030021	0.4154969700068757	2.4192843418000565	0.015551078879601006	0.037532389236356344
slr2088-as2	slr2088-as2	asRNA	13.42297413977663	-1.1662418313519962	0.4824445070271024	-2.4173595395220864	0.015633566433501136	0.03771495229798216
ncl1110	ncl1110	ncl1110	44.44512318589405	1.1358559390017129	0.4701689630724189	2.415846277004805	0.015698687461485623	0.03785547829881216
slr0444-as	slr0444-as	asRNA	3.5050827854047757	2.626127986325137	1.0875752314616374	2.4146632898174545	0.015749761643647435	0.03795184805118103
slr0758-as	slr0758-as	asRNA	4.992850688944629	1.8599699437760147	0.7703009554387312	2.414601631535889	0.01575242767568984	0.03795184805118103
slr1347	icfA	beta-type carbonic anhydrase localized in the c arboxysome	464.67294488825985	-0.31271796844451377	0.12954755200121632	-2.413924181613078	0.01578174596952055	0.03800586551226322
slr2002	cphA	cyanophycin synthetase	2874.240629737244	0.25197534558071827	0.10447510652853931	2.4118218583666775	0.015873034919462462	0.038209009351786005
sll1387	pppA	serine/threonine protein phosphatase PppA	528.2221976154373	0.3697813959465937	0.1533340380064126	2.4116067166451916	0.015882403135947656	0.038214865187367504
slr0645-as2	slr0645-as2	asRNA	231.3855686651807	-0.39983861182917857	0.16584975974999522	-2.4108483028971652	0.015915466597406593	0.03827770447477535
sll1089	sll1089	periplasmic protein;  function unknown	276.0600768601699	-0.44406272077887876	0.1842276813530591	-2.4104017242005265	0.015934963738542703	0.03830787530513538
slr0380-as	slr0380-as	asRNA	19.77098524191575	0.832881136280607	0.345812318430295	2.4084773499718173	0.01601922026783705	0.03849363439850944
sll0760	ycf38	hypothetical protein YCF38	735.4343183333754	-0.3107513198749015	0.12909071973667297	-2.4072320652390102	0.016073952144535393	0.03860831574384918
slr1610	slr1610	putative C-3 methyl transferase	49.7666499820188	-0.7345745732046346	0.3052039688747991	-2.4068316539683403	0.016091585630189316	0.038633828680759534
sll0210	uppP	bacitracin resistance protein	302.57965968826534	0.354925068049633	0.14758427268293348	2.4048976330434986	0.01617699651483863	0.03881330801351312
sll1750-as	sll1750-as	asRNA	28.40180683875412	0.7430637224754845	0.30898932087369024	2.4048200771936603	0.016180429856087048	0.03881330801351312
slr8036	slr8036	hypothetical protein	559.5155075425887	-0.3325030726195096	0.1382944040446139	-2.404313283075748	0.016202881033997276	0.03885024999883594
sll1336	sll1336	hypothetical protein	783.3907190907304	-0.3918520617107591	0.16301725020197472	-2.403745991453439	0.01622804474606939	0.03889366096165391
sll0539	sll0539	unknown protein	144.39729371107495	0.40801016486306	0.16976376367359572	2.4033996185872737	0.016243425906308534	0.03891359858424349
sll0843-as2	sll0843-as2	asRNA	7.982301745497141	1.3935272462049026	0.5798714514720048	2.403165809710809	0.01625381575010058	0.038921566615842756
sll1283-as	sll1283-as	asRNA	12.377109472946222	1.1005806070844475	0.45810025711563673	2.402488516409262	0.016283945828858115	0.038976777374894966
sll0085	sll0085	unknown protein	126.74829122075253	0.41390194860451346	0.17232105975185985	2.4019231845517144	0.016309132757469674	0.03899523448510496
slr0292_5'UTR	slr0292	5'UTR of hypothetical protein	12.172811319082552	1.0960735802883788	0.45632688845569463	2.4019482700169617	0.016308014412783737	0.03899523448510496
ssr1552	ssr1552	hypothetical protein	186.12914529813997	-0.39185238767722613	0.1631468202402716	-2.4018389515660337	0.01631288847335153	0.03899523448510496
sll0654-as	sll0654-as	asRNA	15.608942648821401	1.0105048883937227	0.4209090782452675	2.4007676256507167	0.016360722271642678	0.03909261913128845
ncl0410	ncl0410	ncl0410	58.38804436638528	0.6952318589771355	0.2896546968805413	2.4002091678971165	0.016385705766740418	0.039135344072275556
sll0794	corR;  coaR	cobalt-dependent transcriptional regulator	230.40895981622847	0.366068213078214	0.15264415210377974	2.3981803955996392	0.016476748388891176	0.039335738138124084
ssl1792	ssl1792	hypothetical protein	27.373641463271223	-0.7691727195155348	0.3207966277803196	-2.3976957764102855	0.016498561660361764	0.0393707556295337
slr0804	dacB	probable D-alanyl-D-alanine carboxypeptidase	1474.6179298392276	0.2530497623259627	0.10557119105039058	2.396958486574037	0.016531796580913402	0.03943298664971119
sll1626	lexA	LexA repressor	3170.462434668543	0.3387924789323903	0.14139973454159332	2.3959909120814724	0.016575501285683757	0.039520126388627216
ssl1633_5'UTR	hliC;  scpB	5'UTR of high light-inducible polypeptide HliC;  CAB/ELIP /HLIP superfamily	4.056698332132155	1.874255455983956	0.7825903820266874	2.3949380148656636	0.01662317521841476	0.03961665028264071
slr0698	slr0698	hypothetical protein	48.793563342821145	-0.5783241622983097	0.24157556134889452	-2.393967995227247	0.01666720307568352	0.03970440507869269
slr0725	slr0725	hypothetical protein	26.86177439527146	0.7498455639487868	0.31329736168876204	2.3933989099266766	0.01669308070368304	0.03974886546123317
ssr3465	ssr3465	unknown protein	308.5439934265118	0.3475767948034761	0.1452979823666986	2.392165322201601	0.016749295942404097	0.03986549487803308
slr1318	fecE	iron(III) dicitrate transport system ATP-bindin g protein	47.397114898148374	0.5845513023341594	0.24439076248637945	2.391871510964896	0.016762709555860254	0.03988019415060018
sll0257-as	sll0257-as	asRNA	100.0815555336461	0.516177178248706	0.2158990252298215	2.3908268122065053	0.01681048048650434	0.03997658501538149
slr1959	slr1959	unknown protein	114.30987514813785	-0.46612710264640855	0.19501618288130487	-2.3901970378023103	0.01683933587524112	0.04002792953950758
sll0010-as	sll0010-as	asRNA	53.27103562885308	-0.8349092146124464	0.3493864887901523	-2.3896436794208937	0.0168647258628198	0.040070995905190636
slr0742	slr0742	hypothetical protein	334.1602198567608	-0.3273847554903403	0.1370304812039258	-2.3891381874601563	0.0168879489359479	0.04010887872287626
ncr1330	ncr1330	ncr1330	5.628144847226774	1.6406260075384451	0.686884543040909	2.388503314218171	0.016917155742891748	0.040160934141892944
slr1796_5'UTR	slr1796	5'UTR of hypothetical protein	3.555317715952664	1.9855114456277567	0.8313967645274647	2.3881635463860005	0.016932804678785114	0.040180772515118854
sll1666	dnaJ	DnaJ-like protein	241.53075882896994	0.3515254425653948	0.1472140702361486	2.387852207343407	0.01694715540206696	0.04019751453525138
slr0906-as	slr0906-as	asRNA	14.593208278971746	-1.3161302826847368	0.5515813373325592	-2.3861037232505495	0.017027947713156827	0.040371769319920016
slr1203	slr1203	hypothetical protein	42.37824644520559	0.7275494471523669	0.30521565742564755	2.383722556335769	0.017138517885087058	0.040616444536270835
sll0058	dnaK1	DnaK protein 1;  heat shock protein 70;  molecula r chaperone	259.29683169245595	-0.637711844937009	0.2675562386874916	-2.3834684179495547	0.0171503559938408	0.04062702559160052
slr2122	slr2122	hypothetical protein	161.9987788813551	0.5281930737430605	0.22164610192735076	2.383046979622439	0.017170002971183346	0.040656087826050805
slr0195	slr0195	hypothetical protein	102.01520589246414	0.4766237683945414	0.20003006765254158	2.3827606218803647	0.017183363907872277	0.0406702470499898
slr0537-as	slr0537-as	asRNA	20.42797947089588	0.9790134047869572	0.4114673865318391	2.379321999341986	0.017344517569793032	0.041034045431326584
sll1376	sll1376	hypothetical protein	326.9436480778492	-0.33325263972837105	0.14017229192543468	-2.377450173288501	0.017432798036846688	0.04122520050773616
sll0023-as	sll0023-as	asRNA	10.262103164109181	1.263732236661656	0.5318029322637018	2.3763167895340165	0.017486442822064432	0.04132348217826734
sll1221	hoxF	diaphorase subunit of the bidirectional hydroge nase	277.1313270685462	-0.3793817464219871	0.15965529768714062	-2.376255294487132	0.017489357611564327	0.04132348217826734
sll1110_5'UTR	prfA	5'UTR of peptide chain release factor 1	2.267936294432519	-3.5385973195972165	1.4900910112974854	-2.3747524767067816	0.017560721849465954	0.041474315212412086
6803t05_5'UTR	6803t05_5'UTR	tRNA	2.62288138512699	2.748556198070304	1.1580475521455529	2.3734398410306756	0.017623263644627046	0.041604191380417745
sll1743_5'UTR	rpl11	5'UTR of 50S ribosomal protein L11	28.9434459026852	-1.046169428936151	0.4408310855189066	-2.3731752666776997	0.017635893160545705	0.041616176151865886
slr5119	slr5119	hypothetical protein	688.7427890367353	0.30437730702028437	0.12828624374095743	2.3726418214793132	0.017661381410695162	0.041622844984144716
sml0004-as	sml0004-as	asRNA	8.214481772916942	1.3779158338614332	0.5807340133700871	2.3727141895222905	0.017657921741431104	0.041622844984144716
ssr2711-as	ssr2711-as	asRNA	16.87746859142785	0.9872002098464209	0.4160527625628396	2.3727764809573078	0.01765494427612	0.041622844984144716
slr1476-as	slr1476-as	asRNA	28.06611761420101	-0.7456915793381923	0.3145069682580476	-2.3709858750295325	0.01774070905784057	0.041791922577469665
sll1652	sll1652	hypothetical protein	93.13925249534196	-0.5192274608233362	0.2191732231650583	-2.369027809717013	0.01783491237055194	0.04197794411009877
slr8038	slr8038	WD-repeat protein	3664.4631231520993	0.4047479580257467	0.17084101826348927	2.3691497635626426	0.017829032348752064	0.04197794411009877
sll0047_5'UTR	ycf12	5'UTR of hypothetical protein YCF12	2.314588251159565	3.173847891511831	1.3413021698142709	2.366243761427234	0.017969608573625548	0.04227691854853833
sll1883_5'UTR	argJ	5'UTR of arginine biosynthesis bifunctional protein ArgJ	3.9431295508046573	1.9402152022300336	0.8208954635017159	2.363535052263056	0.018101514181550905	0.04256907517727081
sll1408	pcrR	transcriptional regulator	28.132655612151147	0.7430868746736587	0.31445508575261655	2.363093835468284	0.018123080169831295	0.04260160910229114
slr1501	slr1501	probable acetyltransferase	153.07093073352158	0.3836187480666538	0.16236672981516312	2.3626684389305743	0.018143894190109526	0.04263234839552387
slr0938	slr0938	probable UDP-N-acetylmuramyl tripeptide synthet ase	409.2797402383544	0.2904457176131431	0.12309047955070786	2.3596115530079826	0.018294079719554757	0.04296691357832341
sll1178-as	sll1178-as	asRNA	19.07054874299541	0.8999952361893518	0.38195631246120604	2.3562779480984783	0.018459100034676778	0.04333602095912614
sll1883	argJ	arginine biosynthesis bifunctional protein ArgJ	782.0877378209049	0.441351175886986	0.18745854178413357	2.3543935191559346	0.01855295833643994	0.04353781960552985
ncl1300	ncl1300	ncl1300	110.89075833363516	0.4274432635290328	0.18171167142904843	2.352315952890969	0.018656920043446094	0.04376314578092294
slr0298	fraH	FraH protein homolog	267.9997945597796	0.36706624439547797	0.15605526435668654	2.352155474591974	0.01866497156390433	0.04376340141153739
sll0207-as	sll0207-as	asRNA	34.985241049652515	0.6936951904030682	0.295456797027851	2.347873521209524	0.018880931436300367	0.04423211403657101
slr1444	slr1444	hypothetical protein	48.054422061910344	0.6593357539577387	0.28080600136614153	2.3480116192318627	0.018873932520620182	0.04423211403657101
slr1077-as	slr1077-as	asRNA	1.526585061638939	3.4824468400320963	1.4843339889392644	2.3461342703071324	0.018969272527281884	0.04442018343617645
sll0031	sll0031	hypothetical protein	306.1490354626306	0.34425211690116636	0.1468456506281115	2.3443126536514813	0.01906218448786226	0.044618792068020836
sll0670	sll0670	hypothetical protein	44.02069286064838	0.616275369883992	0.26313183992447586	2.3420782907187343	0.01917669177867274	0.04486775868385851
slr1102-as2	slr1102-as2	asRNA	539.4022567641562	0.45068353966042113	0.1924921992625345	2.3413080705974325	0.019216303363745777	0.04494135464101835
slr1885	slr1885	hypothetical protein	148.8565981430974	-0.371692256770482	0.15881361434169583	-2.3404306885854673	0.01926151328465458	0.04502797547664265
sll0943	sll0943	unknown protein	46.47718184153033	-0.6964330439979249	0.29795387150108693	-2.3373854499332603	0.01941915099831745	0.045377235793354176
slr1866-as2	slr1866-as2	asRNA	20.374238835725833	0.8989623481989973	0.3847487151311724	2.3364921384922988	0.019465606858105364	0.045466508600322406
sll0177-as	sll0177-as	asRNA	12.43563974150405	1.1262979632719665	0.4821083934674308	2.3361923968412603	0.01948121639409115	0.045483687428577224
slr1146_5'UTR	slr1146	5'UTR of hypothetical protein	22.56019167613791	1.2717800960190464	0.544735056279274	2.3346764291355466	0.019560330515816595	0.04564905596872064
sll1226	hoxH	hydrogenase subunit of the bidirectional hydrog enase	182.58014932075795	-0.39369709735459185	0.16867914037694406	-2.333999903454597	0.01959572697539659	0.045712301284688915
sll1586_5'UTR	sll1586	5'UTR of unknown protein	82.8414327776997	-0.554723555784398	0.237718648194351	-2.3335298261113877	0.019620354795622272	0.04575038295551363
sll1443	pyrG	CTP synthetase	466.27009308119267	-0.3082760499195055	0.1321538129528384	-2.332706435262066	0.01966355821580435	0.045831728328714884
slr1705-as	slr1705-as	asRNA	82.11732213665387	0.5086558452761487	0.21807145395212585	2.3325191631354745	0.019673395997023814	0.04583526932076162
ncl1480	ncl1480	ncl1480	239.2986094232185	0.6297075089584727	0.27012372881629315	2.331181757774145	0.019743777635461035	0.04597980336914214
sll0690	vapC	probable transcription regulator	79.34486035461758	0.512794588776762	0.2200796310820803	2.3300411140071	0.019803978224982914	0.04610051542866745
ssl1426_5'UTR	rpl35	5'UTR of 50S ribosomal protein L35	1.480397547906453	3.7989473568367536	1.632808468522041	2.326633790842243	0.019984764477163307	0.046501711262318335
slr5071	slr5071	hypothetical protein	1346.7913209778337	-0.3287148517642059	0.14130078043040226	-2.3263484516004813	0.01999996921361737	0.046517446334753784
slr2041	divK	probable two-component response regulator	197.3121758726043	0.3500336935875686	0.15052817183001757	2.3253699910927015	0.020052184677321463	0.04660308376534768
ssr3452	ssr3452	putative transposase [ISY352a(partial copy): 57 2672 - 572905]	11.66666773572395	1.2534025256087205	0.5390186779978224	2.325341545240078	0.02005370446599625	0.04660308376534768
sll1104-as	sll1104-as	asRNA	57.01716199904183	0.5948765361072061	0.25589796909422563	2.3246629827224745	0.020089988128966656	0.04666772115961479
slr1266	slr1266	hypothetical protein	238.6916454786442	-0.3348159303362958	0.14413188572430083	-2.3229830696639904	0.020180061966984002	0.04684223772840209
slr2111-as	slr2111-as	asRNA	3.375058070056559	-2.195799935201991	0.9452656567350359	-2.3229447928811062	0.020182118396955818	0.04684223772840209
slr0667_5'UTR	slr0667	5'UTR of unknown protein	43.23055884172212	0.5527897539178775	0.23811205573497007	2.321552985679812	0.02025701790905853	0.04697650196923927
slr0833	dnaB	replicative DNA helicase [Contains: Ssp dnaB in tein]	301.2421633582209	0.31610340508597745	0.13615749174440397	2.321601265095053	0.020254415718123385	0.04697650196923927
slr2125	slr2125	hypothetical protein	163.85483643373135	0.4337979422672843	0.18692812013205767	2.320667120392707	0.020304816575698895	0.04706753863361418
sll1457	rfbJ	probable glycosyltransferase	251.1708473484039	-0.3225499967757778	0.13900911880642935	-2.320351352093165	0.020321878269518708	0.04708727891717749
ssl3446	ssl3446	hypothetical protein	161.4719137833662	-0.39260331102121077	0.16926405528696442	-2.319472438230342	0.02036943389487954	0.04717762957578238
slr1243	slr1243	unknown protein	366.56035527693103	-0.3913698653521519	0.16884927170389907	-2.3178652854273127	0.020456643625993993	0.04735970856270038
slr1171_5'UTR	gpx1	5'UTR of glutathione peroxidase-like NADPH peroxidase; gl utathione peroxidase	16.511987540306436	0.9984134645319412	0.4308297308335296	2.3174200689453417	0.020480860157841237	0.04739585866010299
sll1121	sll1121	hypothetical protein	115.19466945653907	0.41529345543592217	0.17930187963135985	2.316169001071015	0.02054904301953902	0.04753368053638119
slr0070	fmt	methionyl-tRNA formyltransferase	100.27911411562083	-0.4231593627174079	0.18285021249612346	-2.3142404755279085	0.02065453488607952	0.047739363955700095
slr1212-as	slr1212-as	asRNA	14.835947780697472	1.036280117748733	0.44778677497379216	2.3142267160734793	0.020655289232375505	0.047739363955700095
slr0407	slr0407	hypothetical protein	249.48495666833728	0.43861508949467953	0.1895470663850544	2.3140167656494204	0.02066680250333527	0.04774594624460266
slr1424	slr1424	UDP-N-acetylenolpyruvoylglucosamine reductase	146.58117566420074	-0.4132306923327837	0.17861270773942567	-2.3135570674827757	0.020692030991852465	0.047784195626616545
slr0895	slr0895	transcriptional regulator	58.62821922859395	-0.5792313771053395	0.25042096392692775	-2.3130306984776157	0.020720951382370064	0.04783093511389152
slr1042_5'UTR	pilH	5'UTR of two-component response regulator CheY subfamily	126.90918257010773	-0.40214764626885735	0.1739398009025752	-2.31199325388502	0.020778055079807806	0.04793690224120769
slr1233	frdA	succinate dehydrogenase flavoprotein subunit	683.8173945367096	0.3338301259687671	0.14439764276176645	2.3118807176065514	0.020784257614200576	0.04793690224120769
slr0444_5'UTR	aroA	5'UTR of 3-phosphoshikimate 1-carboxyvinyltransferase	741.040087553367	0.4613625433560132	0.19973688708514037	2.309851475553194	0.020896378313510797	0.04817533242989309
slr1771-as	slr1771-as	asRNA	22.73980871409028	0.8165886900819075	0.35372706201324067	2.3085276128840295	0.02096980884394321	0.04832440264748101
sll0727	sll0727	hypothetical protein	193.1276627165165	0.43423184278285554	0.18836500302299464	2.3052681539247857	0.021151559937899234	0.04872286591046186
sll0270	priA	primosomal protein N'	201.07112988332543	0.31079120316776504	0.13484800876048628	2.304751890847604	0.02118047288723484	0.04876332965391619
sll0371	sll0371	unknown protein	65.64950544846083	-0.46616998094499895	0.20227466222929255	-2.3046385336022093	0.02118682598756359	0.04876332965391619
ssr3304	ssr3304	hypothetical protein	69.8306813235158	-0.63342083801765	0.27492853474398904	-2.303947237079213	0.021225605603097476	0.04883218658583177
ssl2823	ssl2823	hypothetical protein	13.071820577858205	-1.26050373662494	0.5472569559794458	-2.303312407183515	0.021261272058524995	0.04889382681238427
slr2047_5'UTR	phoH	5'UTR of PhoH like protein	94.38881714979505	0.47467291817299334	0.20634330717622285	2.300403752701364	0.021425356425530947	0.04925061072368608
slr0500	hisB	imidazoleglycerol-phosphate dehydratase	215.55821399783525	0.49006154907200633	0.2133640469972474	2.2968328355635688	0.02162830764162652	0.04969640329664809
sll1191	sll1191	hypothetical protein	30.552810463184823	0.992826333994231	0.4324993590050781	2.295555619499945	0.021701302792347554	0.04984334238675908
slr1869	slr1869	unknown protein	554.1138014693714	-0.33508252007907763	0.146126971690746	-2.293091523091475	0.021842736322039476	0.050147282139348964
ncr0030	ncr0030	ncr0030	17.428568005881157	-0.9446189988020087	0.4121989308821685	-2.29165805156355	0.021925382811786916	0.050295112111967494
sll1407	sll1407	probable methyltransferase	19.695873183323172	0.8933409718348332	0.3898042125533661	2.291768387989215	0.02191901173801655	0.050295112111967494
sll1874-as	sll1874-as	asRNA	11.75704059508022	1.065760665693395	0.46511702544998007	2.291381754220497	0.021941343912297108	0.05030028935403741
slr1192	slr1192	probable alcohol dehydrogenase	580.5004536606742	0.35850146199046323	0.15646183343643436	2.291302959428194	0.021945897569347717	0.05030028935403741
sll1433	sll1433	hypothetical protein	316.12896793447106	0.312846284172472	0.1365621835332261	2.2908705476018936	0.02197090187059988	0.05033666083451365
sll0545	sll0545	hypothetical protein	116.01885366593068	-0.38122425635029206	0.16643560516217737	-2.2905210455348266	0.02199113000704949	0.05036206414748241
slr1949_5'UTR	slr1949	5'UTR of hypothetical protein	3.6878481584269256	2.2961382576416374	1.0035175930238536	2.28808968931256	0.022132298569691535	0.050664297930619176
ncl0640	ncl0640	ncl0640	50.10774689454081	0.5766608517069043	0.2520861259363641	2.2875548964264496	0.02216345506744553	0.05071455042426282
slr0978	slr0978	hypothetical protein	341.592485271337	0.46404738418958935	0.20331281614840613	2.2824305569151266	0.022463932996906022	0.05137044013512961
slr1586	slr1586	putative transposase [ISY508c(partial copy): 34 05449 - 3406337]	6.557177063815993	1.4489842023217203	0.6348652937053906	2.282349053709844	0.022468740603568488	0.05137044013512961
slr1186	slr1186	hypothetical protein	425.9588636610977	-0.39466209894543636	0.17293315623787936	-2.2821655923665456	0.022479565658961965	0.0513738725760599
slr1028-as4	slr1028-as4	asRNA	1.0028671896442571	3.767397289685693	1.6511103064525257	2.281735675056194	0.02250495050088237	0.05141056271138551
sll0698	dspA;  dfr;  hik33;  nblS	drug sensory protein A;  low temperature sensor;  two-component sensor histidine kinase	1000.6624980736027	0.3176936780698823	0.13928147270972102	2.2809471488860065	0.0225515744823714	0.05147438914576074
slr1552-as3	slr1552-as3	asRNA	5.908884818436249	-1.7067269558577962	0.7482113088601784	-2.28107612869126	0.022543942425042172	0.05147438914576074
sll0254_5'UTR	sll0254	5'UTR of probable phytoene dehydrogenase Rieske iron-sul fur component	36.801108640880706	0.7890143968698609	0.3460448030928726	2.280093183939834	0.02260216240206719	0.051557484207910696
slr0211	slr0211	hypothetical protein	1629.6232152466205	0.236220421226962	0.1036046856666096	2.2800167744063016	0.02260669362002037	0.051557484207910696
sll1239	sll1239	unknown protein	503.72108901456625	0.3527557314639847	0.15481755507403258	2.278525399107999	0.022695292984519114	0.05173813171067452
sll1344-as	sll1344-as	asRNA	65.71190521522523	0.5390057756189167	0.23657876483956355	2.2783354033674357	0.02270660185889885	0.05174250464951723
slr0421	slr0421	unknown protein	175.65718354031128	0.3866997639667013	0.16974880768622813	2.2780705752083734	0.02272237305727048	0.05175703825777609
Norf6	Norf6	hypothetical protein	260.4226735338072	0.4132190090415131	0.18154017979594128	2.276184861698322	0.022834947587426716	0.05199196744079389
sll1598-as	sll1598-as	asRNA	4.136695567116867	2.007890064292445	0.88263014841759	2.2748940401506337	0.02291228696160992	0.0521249798342158
slr0819	int	apolipoprotein N-acyltransferase	216.77512775452703	0.3469908515383866	0.1525255856139655	2.274968164466536	0.022907839664518346	0.0521249798342158
slr2075-as	slr2075-as	asRNA	50.1422901172472	0.8602474894235778	0.37817549362374975	2.274730922357031	0.02292207631434548	0.05212572863889541
ssl2084-as	ssl2084-as	asRNA	81.42023048140081	0.5338108200284926	0.23472390815635918	2.2742072770571773	0.02295352692497097	0.052175715081101505
slr1929-as	slr1929-as	asRNA	27.934887584143784	0.7247096936434261	0.3187313632234024	2.273731980167477	0.022982106130970154	0.05221913599243115
slr0839_3'UTR	hemH;  scpA	3'UTR of ferrochelatase	74.32666724467724	0.6975109714820725	0.30684381496518065	2.273179179320343	0.02301538445878671	0.052273193886197354
slr1074	slr1074	unknown protein	127.75831894938177	-0.45140817156494945	0.19860028439561347	-2.272948263587279	0.023029297855492296	0.05228324317419141
slr0142	slr0142	hypothetical protein	26.14666539239558	0.7961014702211379	0.35040109169601996	2.2719720031916224	0.023088201362667378	0.052395382828787994
ncl1470	ncl1470	ncl1470	226.55238295567537	-0.738054058785486	0.3250324176519638	-2.270709069935833	0.023164595601273732	0.052547106530678574
sll0771	glcP;  gtr	glucose transport protein	49.78887246518095	0.7675424702317228	0.3382559530752018	2.2691174043020648	0.023261187256142818	0.05274450279067775
slr1418	pyrD	dihydroorotate dehydrogenase	132.72334141456605	-0.3917476215134548	0.17285198291813686	-2.266376207549713	0.023428359057030345	0.05310171057352415
slr1511	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	478.52379170704893	0.3122443721134976	0.13783243001578885	2.2653911860781215	0.02348868473139178	0.0532165513445595
slr1105_5'UTR	fus	5'UTR of GTP-binding protein TypA/BipA homolog	169.31644507522785	-0.4166257475674982	0.18408765520570092	-2.2631922118946948	0.023623843111956085	0.05350077087828937
sll1570	sll1570	unknown protein	209.71327541438632	-0.37732420428011204	0.1667810507823505	-2.262392535063954	0.023673161735976087	0.05359043597585384
slr1453-as	slr1453-as	asRNA	1.7546407814922838	3.770188713400427	1.6672037885448396	2.261384444604162	0.023735461163572186	0.0537094008259888
slr0816	slr0816	hypothetical protein	244.5799872926423	-0.3635701438611974	0.16080563316478746	-2.2609291522059096	0.023763644573248283	0.05375110082044254
slr1522	slr1522	putative transposase [ISY352d: 1614422 - 161583 5]	7.608123193169744	1.4712043166497615	0.6509193675163101	2.260194411273064	0.023809187572584205	0.05383201621868649
6803t04	6803t04	tRNA	24.371164614232573	-0.8670852184253945	0.38384582282812096	-2.258941394846595	0.02388703060749393	0.05398586490865117
sll0923	epsB	unknown protein	1254.3999783280535	-0.4066873562850406	0.180185485189036	-2.2570483735600413	0.02400505227219833	0.05423035589168216
slr1612-as	slr1612-as	asRNA	27.2107576882973	-0.845632810253997	0.3750665421335803	-2.254620754609522	0.02415714358176647	0.05455158243259559
ssl0431	ssl0431	unknown protein	3.3530951096400963	2.110309140385266	0.9372249720949403	2.251656969476794	0.02434395791720713	0.05495092508144665
sll1686	sll1686	hypothetical protein	243.41195677559213	0.32315295639283603	0.14353501166187535	2.2513876764373397	0.024360993979812465	0.05496111499401488
ssl0601-as	ssl0601-as	asRNA	41.883073000574626	0.6077389639039249	0.26995379449380613	2.251270314771845	0.024368421765948885	0.05496111499401488
sll1898-as	sll1898-as	asRNA	15.449751243560279	0.8719829743004643	0.3876910680290301	2.249169625530735	0.02450170616945605	0.05523911660953472
slr0309	slr0309	probable methyltransferase	217.90177647821847	0.34173989714724784	0.15199313541792292	2.248390338205696	0.02455131073430584	0.05531453927301547
slr5073	slr5073	hypothetical protein	58.24626859081761	0.5774569114649143	0.2568382963324453	2.248328694399483	0.024555238305226105	0.05531453927301547
slr1077	slr1077	probable glycosyltransferase	181.20470950857063	0.32783773123038523	0.14603116655041776	2.2449846767278827	0.02476911628417607	0.05575261332233632
slr5101	slr5101	hypothetical protein	266.38616465053053	0.37985046444858217	0.1692005529985857	2.2449717670352842	0.02476994508404343	0.05575261332233632
slr1202	lacF	permease protein of sugar ABC transporter	235.3442583278572	0.3112709536494991	0.13870260269664048	2.244160870796972	0.024822052635561413	0.05584708453325577
slr1692_5'UTR	slr1692	5'UTR of hypothetical protein	39.25888519865491	-0.6167483450100923	0.274891132021233	-2.2436094626815892	0.024857539889711174	0.05590409991522798
sll1747_5'UTR	aroC	5'UTR of chorismate synthase	21.165938409860747	-0.8499678241085813	0.3793174776224568	-2.2407821264554895	0.02504019126497529	0.05629190284374291
sll1814	secY	preprotein translocase SecY subunit	2353.1483195323326	-0.404965128625605	0.1810587426527828	-2.236650507411335	0.025309191097357023	0.056873426976524144
sll0541-as3	sll0541-as3	asRNA	62.12538033029324	0.6594117303819881	0.2950220684070632	2.235126795572968	0.025409025679646736	0.05707449306761252
slr0294	slr0294	unknown protein	295.03066400297126	-0.29676221874216857	0.13280281412729858	-2.234607908667554	0.025443101177982826	0.05712774551372672
slr2089-as2	slr2089-as2	asRNA	17.86662746184749	0.8297821156340063	0.37156934543802966	2.233182381220943	0.025536919708323662	0.05731504178935371
sll0227-as	sll0227-as	asRNA	6.829797845412766	1.409840620496872	0.6317652310307501	2.231589443750586	0.025642109966567763	0.05750428405200993
sll1751	sll1751	hypothetical protein	114.22530087158289	-0.40156374544796075	0.17994153319050793	-2.2316345666723683	0.025639125106289806	0.05750428405200993
slr0983	rfbF	glucose-1-phosphate cytidylyltransferase	45.39513233730326	-0.6024260878416264	0.2700403828311344	-2.2308740697436513	0.025689471797446392	0.05758705842307959
sll0617_3'UTR	vipp1	3'UTR of plasma membrane protein essential for thylakoid formation	62.98700605639251	-0.5057706972261523	0.22680079221567945	-2.230021739717657	0.025745999659262622	0.05767973397615781
sll1973	sll1973	hypothetical protein	522.3441603037371	0.4089130141039473	0.18337439990427334	2.229935118083067	0.02575175055922835	0.05767973397615781
slr0423-as	slr0423-as	asRNA	54.36469107303182	0.5100291617235769	0.2287485189841917	2.2296501152815065	0.02577068003201871	0.057698678170021576
