"","dWT3_0h","dWT2_0h","dWT1_0h","dWT1_1h","dWT3_1h","dWT2_1h","dIF31_0h","dIF12_0h","dIF11_0h","dIF31_1h","dIF12_1h","dIF11_1h"
"sll1663",451.240481699717,585.460149881384,522.969180094884,279.769335589907,276.704419865421,285.498106405307,503.018970120124,443.276534834021,514.150442955869,270.206643106358,261.43710945078,277.282226684982
"sll1663_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"sll1664",292.187048202428,311.118891193333,317.852525626531,169.367086567881,206.893671734237,194.612896061749,313.959119105588,302.832484193539,256.10877327689,181.830786150519,168.669102871471,175.440915032164
"sll1664-as",16.4944301404596,13.9158609479446,17.2235358713884,12.5457101161393,31.7321582414474,23.7091853070151,19.6759120965355,21.9443829125753,21.2618604229871,43.6800212540353,29.5170930025074,27.38589893185
"sll1665",638.57008115208,999.954008116591,854.913689616188,987.347386140164,898.65472139779,962.197770376362,679.246704549964,631.998227882168,625.291986076029,572.9193485413,635.671681446856,706.042706836759
"sll1665-as",426.498836489028,380.698195933056,422.75951684317,603.448656586301,517.868822500422,531.480903965588,400.362037442548,325.654642422617,335.357525762569,358.582500062197,405.860028784477,406.509437269649
"sll1665_5'UTR",143.737176938291,174.942251917018,146.400054906801,195.713077811773,204.355099074921,189.673482456121,144.575180187587,164.143984186063,140.134989151506,110.723774806741,129.664372832443,116.390070460363
"sll1666",179.082384382133,225.635745370245,188.676006591118,278.514764578293,290.666569491658,342.795304230593,189.059851014536,201.888322795693,221.316638039275,260.048498628675,265.653837022567,255.031183802854
"sll1667",225.031154059128,221.659785099403,234.083510252051,189.440222753704,236.087257316369,223.261494974392,204.458390916173,187.843917731644,229.048223647634,158.467053851849,142.314555547804,154.045681491656
"sll1667-as",15.3162565589982,17.8918212187859,23.4866398246205,25.0914202322786,11.4235769669211,12.8424753746332,31.6525542422527,24.5777088620843,27.0605496292563,35.5535056718892,41.113093824921,35.0881830064329
"sll1669",84.828497865221,103.374967041874,90.8150073218661,76.5288317084498,73.618607120158,90.8852103435578,100.090509360637,93.0441835493192,90.8461308982175,86.3442280603023,94.8763703652024,88.1483621868923
"sll1669-as",18.8507773033824,29.8197020313099,23.4866398246205,51.4374114761712,33.0014445711053,23.7091853070151,41.0627730710305,42.1332151921446,19.3289640208973,71.1070113437783,62.1967316838549,49.6369418139782
"sll1670",432.389704396335,510.910894803109,483.824780387183,444.118138111332,441.711642720948,472.20794069805,435.43648944072,459.954265847578,435.868138671235,262.080127524212,290.954202453287,257.598611827714
"sll1671",14.1380829775368,10.9338907448136,22.7037518304665,30.1097042787344,31.7321582414474,21.7334198647638,25.6642331693941,13.1666297475452,23.1947568250768,16.2530311642922,20.0294559659872,16.260377490786
"sll1671_5'UTR",1.1781735814614,0.993990067710329,3.91443997077009,1.25457101161393,3.80785898897369,3.95153088450251,0,2.63332594950904,2.8993446031346,5.07907223884131,8.43345514357354,3.42323736648126
"sll1672",315.750519831656,295.215050109968,310.023645684991,360.061880333198,378.247326238053,403.056150219256,317.381016861507,337.065721537156,330.525284757345,246.842910807688,250.895290521313,294.398413517388
"sll1672-as",9.42538865169122,8.94591060939296,5.48021595907813,5.01828404645573,7.61571797794738,9.87882721125629,9.41021882877783,14.0444050640482,9.66448201044867,8.1265155821461,9.48763703652024,5.9906653913422
"sll1673",367.590157415957,330.004702479829,317.069637632377,432.826999006806,484.867377929316,490.977712399437,307.115323593749,326.53241773912,327.62594015421,464.227202630096,465.948396682438,478.397421965755
"sll1675",80.1158035393753,112.320877651267,84.5519033686339,75.2742606968359,95.1964747243422,69.151790478794,88.9693416538995,73.733126586253,74.4165114804548,67.0437535527053,83.2803695427888,63.3298912799032
"sll1676",554.91975686832,677.901226178444,777.40777819494,759.015462026429,576.255993664685,606.559990771136,608.24232611464,526.665189901807,584.701161632145,470.322089316705,497.573853470839,509.206558264087
"sll1677",124.886399634909,121.26678826066,108.038543193254,160.585089486583,161.199363866553,199.552309667377,185.637953258617,151.855129755021,138.202092749416,186.90985838936,144.422919333697,155.757300174897
"sll1677-as",2.3563471629228,0.993990067710329,3.91443997077009,0,2.53857265931579,1.97576544225126,2.56642331693941,2.63332594950904,3.86579280417947,3.04744334330479,9.48763703652024,7.70228407458282
"sll1678",53.0178111657631,76.5372352136953,70.4599194738616,85.3108287897474,49.5021668566579,74.0912040844221,70.1489039963438,64.0775981047199,47.3559618511985,55.8697946272544,52.7090946473347,47.0695137891173
"sll1679",444.171440210949,489.043113313482,512.791636170882,755.251748991587,774.264661091316,806.112300438513,362.721162127437,378.321161412798,430.069449464966,406.325779107305,384.776390925543,452.723141717146
"sll1679-as",0,3.97596027084131,0,1.25457101161393,6.34643164828948,2.96364816337689,4.27737219489902,4.38887658251506,0,7.11070113437783,0,5.13485604972188
"sll1680",372.302851741803,313.106871328754,411.799084925014,303.606184810572,534.369544785974,534.444552128965,339.623352274982,330.921294321635,370.149661000184,264.111756419748,303.604385168648,296.110032200629
"sll1681",292.187048202428,371.752285323663,388.312445100393,790.379737316777,403.633052831211,452.450286275538,324.224812373345,276.499224698449,244.511394864351,258.016869733139,271.978928380247,357.728304797291
"sll1681-as",199.111335266977,207.743924151459,191.807558567734,326.188463019622,255.126552261237,201.528075109628,169.383938918001,184.332816465632,166.229090579717,127.992620418801,152.85637447727,166.882821615961
"sll1682",94.2538865169122,105.362947177295,100.992551245868,140.51195330076,112.966483339553,147.194525447719,123.188319213092,115.866341778398,127.571162537923,104.628888120131,126.501827153603,103.552930336058
"sll1683",78.9376299579139,55.6634437917784,72.0256954621697,46.4191274297155,50.7714531863158,80.0185004111759,79.5591228251217,63.1998227882168,64.7520294700061,58.9172379705592,64.3050954697483,47.0695137891173
"sll1685",16.4944301404596,24.8497516927582,34.4470717427768,15.0548521393672,31.7321582414474,29.6364816337689,13.6875910236769,30.7221360776054,21.2618604229871,18.2846600598287,29.5170930025074,17.9719961740266
"sll1685-as",0,0,0.782887994154018,0,0,0.987882721125629,1.71094887795961,1.75555063300602,0,1.01581444776826,2.10836378589339,2.56742802486094
"sll1686",261.554535084431,287.263129568285,212.162646415739,205.749645904685,186.585090459711,192.637130619498,236.966419597405,236.12156013931,226.148879044499,297.633633196101,302.550203275701,275.570608001741
"sll1686-as",11.781735814614,11.9278808125239,10.1775439240022,3.7637130348418,7.61571797794738,16.7940062591357,5.98832107285862,17.5555063300602,11.5973784125384,15.2372167165239,24.2461835377739,16.260377490786
"sll1686_5'UTR",143.737176938291,108.344917380426,87.68345534525,150.548521393672,209.432244393553,168.927945312483,138.586859114728,180.82171519962,146.90012655882,133.071692657642,152.85637447727,114.678451777122
"sll1687",901.302789817973,731.576689834802,812.637737931871,1031.25737154665,1157.589132648,1017.5192027594,791.313856056318,773.320053839153,807.950696073509,1472.93094926398,1402.0619176191,1252.04906679052
"sll1687-as",86.0066714466823,51.6874835209371,61.0652635440134,91.583683847817,143.429355251342,95.824623949186,70.1489039963438,64.0775981047199,55.0875474595574,113.771218150045,102.255643615829,89.0041715285126
"sll1688",5684.68753055126,5260.19543832306,4746.64990855581,4081.11950078012,4244.493486376,4935.46207474364,5711.14735462917,5844.22805727705,6423.98119234523,3865.17397375824,4047.00428702236,4000.90867207497
"sll1688_5'UTR",1.1781735814614,0,0.782887994154018,0,0,0,0,0,0.966448201044867,0,0,0
"sll1689",389.975455463724,697.781027532651,630.224835293984,523.15611184301,313.5137234255,477.147354303679,237.821894036385,283.521427230473,327.62594015421,162.530311642922,157.073102049057,171.161868324063
"sll1691",20.0289508848438,4.96995033855164,9.39465592984822,16.3094231509811,15.2314359558948,15.8061235380101,7.69926995081823,9.65552848153313,7.73158560835894,16.2530311642922,22.1378197518806,23.1068522237485
"sll1691-as",76.5812827949911,63.615364333461,70.4599194738616,61.4739795690827,48.232880527,28.6485989126432,75.2817506302227,85.1442057007921,86.0138898929932,44.6958357018035,39.0047300390276,51.3485604972188
"sll1692",150.806218427059,134.188659140894,449.377708644406,323.679320996394,302.090146458579,251.910093887035,130.88758916391,122.888544310422,159.463953172403,143.229837135325,148.639646905484,154.045681491656
"sll1693",228.565674803512,179.912202255569,274.010797953906,173.130799602723,168.8150818445,150.158173611096,204.458390916173,166.777310135572,179.759365394345,198.083817314811,197.132013981032,183.143199106747
"sll1693_5'UTR",0,0,0,0,1.2692863296579,0,0.855474438979803,0.877775316503012,0.966448201044867,1.01581444776826,2.10836378589339,3.42323736648126
"sll1694",1604.67241795043,1496.94904197175,1746.62311495761,500.573833633959,519.138108830079,518.638428590955,1628.82333181755,1251.70760133329,1390.71896130356,313.886664360393,386.884754711436,429.616289493398
"sll1694-as",18.8507773033824,5.96394040626197,15.6577598830804,7.52742606968359,10.1542906372632,13.8303580957588,11.9766421457172,7.89997784852711,9.66448201044867,21.3321034031335,16.8669102871471,25.6742802486094
"sll1694_5'UTR",1.1781735814614,1.98798013542066,0.782887994154018,0,1.2692863296579,1.97576544225126,0.855474438979803,0.877775316503012,0.966448201044867,5.07907223884131,3.16254567884008,3.42323736648126
"sll1695",266.267229410277,233.587665911927,306.109205714221,69.0014056387662,148.506500569974,120.521691977327,167.672990040041,187.843917731644,198.121881214198,82.2809702692292,83.2803695427888,74.4554127209673
"sll1695-as",75.4031092135297,55.6634437917784,43.841727672625,41.4008433832597,76.1571797794738,60.2608459886633,85.5474438979803,82.5108797512831,101.477061109711,85.328413612534,66.4134592556417,60.7624632550423
"sll1696",146.093524101214,171.960281713887,173.018246708038,99.1111099175006,129.467205625105,93.8488585069347,119.766421457172,122.888544310422,112.107991321205,116.81866149335,124.39346336771,119.813307826844
"sll1697",347.561206531114,387.656126407028,375.786237193929,414.008433832598,308.436578106869,339.831656067216,421.748898417043,376.565610779792,354.686489783466,290.522932061723,312.037840312221,298.67746022549
"sll1698",36.5233810253035,33.7956623021512,23.4866398246205,21.3277071974368,29.1935855821316,28.6485989126432,35.0744519981719,45.6443164581566,41.5572726449293,76.1860835826197,94.8763703652024,71.0321753544861
"sll1699",295.721568946812,310.124901125623,307.674981702529,191.949364776932,186.585090459711,207.455371436382,230.978098524547,251.043740519861,266.739703488383,235.668951882237,225.594925090592,257.598611827714
"sll1699-as",9.42538865169122,7.95192054168263,5.48021595907813,10.0365680929115,13.9621496262369,15.8061235380101,4.27737219489902,9.65552848153313,10.6309302114935,18.2846600598287,21.0836378589339,17.1161868324063
"sll1702",302.79061043558,345.908543563194,266.181918012366,235.859350183419,238.625829975684,264.752569261668,325.080286812325,338.821272170163,312.162768937492,323.028994390307,319.417113562848,335.477261915163
"sll1702_5'UTR",0,0,0,0,0,0,0,0,0,0,1.05418189294669,0.855809341620314
"sll1703",60.0868526545315,61.6273841980404,85.334791362788,25.0914202322786,35.5400172304211,33.5880125182714,65.016057362465,62.3220474717138,80.215200686724,55.8697946272544,45.3298213967078,60.7624632550423
"sll1703-as",666.846247107154,625.219752589797,486.956332363799,925.873406571082,1076.3548075499,986.894838404503,549.214589825034,637.264879781186,597.264988245728,926.422776364655,794.853147281807,688.926520004353
"sll1704",120.173705309063,115.302847854398,106.472767204946,70.2559766503802,95.1964747243422,89.8973276224322,122.332844774112,127.277420892937,116.940232326429,124.945177075496,139.152009868963,113.822642435502
"sll1708",222.674806896205,285.275149432864,274.010797953906,276.005622555065,220.855821360474,224.249377695518,185.637953258617,196.621670896675,229.048223647634,311.855035464856,277.24983784498,346.602783356227
"sll1709",323.997734901886,368.770315120532,331.944509521304,170.621657579495,135.813637273395,174.855241639236,400.362037442548,419.57660128844,420.404967454517,373.81971677872,367.909480638396,325.207549815719
"sll1710",45.9487696769947,43.7355629792545,43.841727672625,36.382559336804,36.809303560079,38.5274261238995,48.7620430218488,49.1554177241687,69.5842704752305,63.9963102094005,52.7090946473347,71.8879846961064
"sll1710-as",21.2071244663052,82.5011756199573,34.4470717427768,31.3642752903483,12.692863296579,29.6364816337689,17.9649632185759,24.5777088620843,30.9263424334358,30.4744334330479,16.8669102871471,22.2510428821282
"sll1712",491.298383469405,491.031093448902,1154.75979137718,439.099854064876,652.413173444158,569.020447368362,532.960575484417,416.943275338931,449.398413485863,492.670007167607,491.248762113159,429.616289493398
"sll1712_5'UTR",175.547863637749,123.254768396081,156.577598830804,63.9831215923105,184.046517800395,214.370550484261,119.766421457172,178.188389250111,153.665263966134,148.308909374166,126.501827153603,113.822642435502
"sll1713",611.472088778468,864.771358907986,1015.40572841776,904.545699373645,756.494652476106,717.202855537206,637.328457039953,671.498117124804,523.814924966318,954.865580902166,921.35497443541,881.483621868923
"sll1714",38.8797281882263,50.6934934532268,43.841727672625,61.4739795690827,62.1950301532369,72.1154386421709,53.0394152167478,48.2776424076656,42.5237208459742,70.0911968960101,84.3345514357354,59.0508445718017
"sll1715",60.0868526545315,83.4951656876676,43.841727672625,117.92967509171,115.505055998869,134.352050073085,71.8598528743035,84.2664303842891,81.1816488877689,107.676331463436,122.285099581816,94.9948369198548
"sll1716",44.7705960955333,15.9038410833653,25.8353038070826,28.8551332671204,31.7321582414474,26.672833470392,33.3635031202123,51.7887436736777,39.6243762428396,58.9172379705592,42.1672757178677,32.5207549815719
"sll1716-as",12.9599093960754,21.8677814896272,11.7433199123103,36.382559336804,11.4235769669211,19.7576544225126,13.6875910236769,16.6777310135572,14.496723015673,12.1897733732191,20.0294559659872,18.8278055156469
"sll1716_5'UTR",16.4944301404596,8.94591060939296,6.26310395323214,27.6005622555065,12.692863296579,8.89094449013066,13.6875910236769,10.5333037980361,8.69803380940381,8.1265155821461,12.6501827153603,10.2697120994438
"sll1717",349.917553694036,365.788344917401,283.405453883755,297.333329752502,294.474428480632,281.546575520804,390.95181861377,359.887879766235,358.552282587646,367.724830092111,339.446569528835,349.170211381088
"sll1721",871.848450281438,968.14632594986,815.769289908487,895.763702292347,892.308289749501,906.876337993327,1012.88173575209,1007.68606334546,1061.16012474726,807.572485975768,790.63641971002,830.990870713325
"sll1721-as",28.2761659550737,33.7956623021512,43.058839678471,45.1645564181015,64.7336028125527,50.3820187774071,40.2072986320507,35.9887879766235,33.8256870365704,76.1860835826197,86.4429152216288,77.0228407458282
"sll1722",98.9665808427578,130.212698870053,141.702726941877,136.748240265919,114.235769669211,122.497457419578,82.9810205810409,67.5886993707319,96.6448201044867,50.7907223884131,73.7927325062685,89.0041715285126
"sll1722-as",3.53452074438421,2.98197020313099,3.13155197661607,2.50914202322786,1.2692863296579,1.97576544225126,2.56642331693941,3.51110126601205,10.6309302114935,5.07907223884131,5.27090946473347,6.84647473296251
"sll1723",43.5924225140719,45.7235431146751,75.1572474387857,43.9099854064876,35.5400172304211,51.3699014985327,21.3868609744951,24.5777088620843,46.3895136501536,29.4586189852796,14.7585465012537,30.8091362983313
"sll1723-as",62.4431998174543,51.6874835209371,50.8877196200112,26.3459912438926,34.2707309007632,37.5395434027739,79.5591228251217,57.0553955726958,64.7520294700061,40.6325779107305,27.408729216614,25.6742802486094
"sll1724",65.9777205618385,72.561274942854,99.4267752575603,97.8565389058867,45.6943078676843,60.2608459886633,58.1722618506266,42.1332151921446,62.8191330679164,44.6958357018035,49.5465489684946,47.0695137891173
"sll1724-as",8.24721507022981,7.95192054168263,11.7433199123103,8.78199708129752,8.88500430760527,11.8545926535075,8.55474438979803,12.2888544310422,4.83224100522434,9.14233002991436,9.48763703652024,8.55809341620314
"sll1725",159.053433497289,177.924222120149,165.972254760652,159.330518474969,156.122218547921,161.024883543477,148.852552382486,136.93294937447,161.396849574493,216.36847737464,179.210921800938,180.575771081886
"sll1725-as",87.1848450281438,103.374967041874,104.906991216638,116.675104080096,99.0043337133159,99.7761548336885,105.223355994516,124.644094943428,94.711923702397,241.763838568846,216.107288054072,189.98967383971
"sll1726",35.3452074438421,31.8076821667305,39.1443997077009,30.1097042787344,39.3478762193948,18.7697717013869,29.0861309253133,21.0666075960723,19.3289640208973,42.664206806267,44.2756395037611,58.1950352301813
"sll1730",159.053433497289,171.960281713887,189.458894585272,255.932486369242,218.317248701158,205.479605994131,189.059851014536,184.332816465632,183.625158198525,297.633633196101,313.092022205168,293.542604175768
"sll1730-as",65.9777205618385,93.4350663647709,80.6374633978639,37.637130348418,34.2707309007632,26.672833470392,85.5474438979803,93.0441835493192,77.3158560835894,44.6958357018035,55.8716403261747,60.7624632550423
"sll1730-as2",91.8975393539894,91.4470862293502,89.2492313335581,75.2742606968359,60.925743823579,72.1154386421709,109.500728189415,128.15519620944,144.000781955685,177.767528359446,172.885830443258,173.729296348924
"sll1732",8532.33307694347,8528.43478095462,9065.06008430937,337.479602124148,290.666569491658,305.255760827819,6383.55026366729,4698.73126924062,3810.70525671991,375.851345674257,384.776390925543,391.104869120483
"sll1732-as",110.748316657372,123.254768396081,83.7690153744799,254.677915357628,152.314359558948,179.794655244864,124.043793652071,162.388433553057,139.168540950461,177.767528359446,167.614920978524,149.766634783555
"sll1732-as2",5.89086790730701,1.98798013542066,3.91443997077009,1.25457101161393,3.80785898897369,3.95153088450251,4.27737219489902,2.63332594950904,2.8993446031346,7.11070113437783,6.32509135768016,4.27904670810157
"sll1733",3380.18000521276,3396.46406136619,3775.86879580483,489.282694529433,350.323026985579,348.722600557347,1676.72990040041,1400.0516298223,2882.91498371684,434.768583644816,429.052030429304,438.174382909601
"sll1733-as",10.6035622331526,11.9278808125239,2.34866398246205,0,0,0,3.42189775591921,1.75555063300602,9.66448201044867,2.03162889553652,2.10836378589339,0
"sll1734",4339.21330052234,3602.22000538223,5375.30896786149,317.406465938325,335.091591029685,359.589310489729,1988.12259618906,1607.20660451701,4162.49240190024,491.654192719839,420.618575285731,444.165048300943
"sll1735",2668.56316201008,2505.84896069774,2955.40217793142,490.537265541047,363.015890282158,400.09250205588,1611.71384303795,1312.274098172,1884.57399203749,652.152875467224,694.705867451871,564.834165469407
"sll1736",563.16697193855,604.34596116788,509.660084194266,321.170178973167,206.893671734237,232.152439464523,479.06568582869,376.565610779792,384.646384015857,331.155509972453,339.446569528835,331.198215207061
"sll1736_5'UTR",133.133614705138,120.27279819295,134.656734994491,21.3277071974368,13.9621496262369,14.8182408168844,79.5591228251217,56.1776202561927,104.376405712846,30.4744334330479,24.2461835377739,23.1068522237485
"sll1737",329.888602809193,250.485497063003,227.820406298819,135.493669254305,213.240103382527,226.225143137769,260.91970388884,321.265765840102,278.337081900922,123.929362627728,134.935282297177,119.813307826844
"sll1737_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"sll1737_5'UTR-2",28.2761659550737,33.7956623021512,28.9668557836987,32.6188463019622,30.4628719117895,30.6243643548945,32.5080286812325,34.2332373436175,28.0269978303012,26.4111756419748,30.5712748954541,22.2510428821282
"sll1738",245.060104943972,302.17298058394,236.432174234513,224.568211078894,153.583645888605,178.806772523739,246.376638426183,262.454819634401,241.612050261217,99.5498158812897,108.580734973509,112.111023752261
"sll1739",454.775002444101,460.217401349882,395.358437047779,618.503508725668,572.448134675711,651.014713221789,491.897802413387,515.254110787268,545.076785389305,433.752769197048,487.032034541372,503.215892872745
"sll1739-as",485.407515562098,290.245099771416,215.294198392355,222.059069055666,572.448134675711,438.619928179779,308.826272471709,438.009882935003,448.431965284818,703.959412303406,529.19931025924,418.490768052334
"sll1739_5'UTR",42.4142489326105,35.7836424375718,41.493063690163,62.7285505806966,67.2721754718685,58.2850805464121,33.3635031202123,47.3998670911626,44.4566172480639,35.5535056718892,61.1425497909082,60.7624632550423
"sll1740",777.594563764525,909.500911954951,1134.40470352917,1114.05905831317,759.033225135422,853.530671052543,803.290498202035,570.553955726958,664.916362318869,218.400106270176,253.003654307206,316.649456399516
"sll1740_5'UTR",0,0.993990067710329,1.56577598830804,2.50914202322786,1.2692863296579,0.987882721125629,1.71094887795961,1.75555063300602,2.8993446031346,0,1.05418189294669,0
"sll1742",1477.4296711526,1502.91298237802,1958.78576137335,1401.35581997276,979.889046495896,956.270474049609,1503.92406372649,1294.71859184194,1488.3302296091,595.267266392202,589.287678157201,658.973193047642
"sll1743",735.180314831915,655.039454621107,615.349963405058,375.116732472566,540.715976434264,556.177971993729,615.086121626478,675.886993707319,843.709279512169,276.301529792967,281.466565416767,318.361075082757
"sll1743_5'UTR",40.0579017696877,82.5011756199573,32.8812957544688,22.5822782090508,15.2314359558948,34.575895239397,19.6759120965355,29.8443607611024,30.9263424334358,9.14233002991436,17.9210921800938,11.9813307826844
"sll1744",5483.21984812137,4531.60071869139,5250.829776791,6149.90709893149,4852.48163828214,4412.87211526818,6114.93128982763,5233.29643699096,5042.92671305212,11647.3284581109,10729.4633064114,7799.84633952754
"sll1744-as",22.3852980477666,22.8617715573376,11.7433199123103,30.1097042787344,17.7700086152105,21.7334198647638,23.0978098524547,20.1888322795693,28.0269978303012,25.3953611942066,20.0294559659872,18.8278055156469
"sll1744-as2",0,0,0,0,0,0,0,0,0,0,0,0
"sll1745",1475.07332398968,1270.3193065338,1060.03034408454,523.15611184301,720.954635245685,724.118034585086,1722.92552010532,1878.43917731645,2102.02483727259,744.591990214136,662.026228770523,680.36842658815
"sll1746",1115.73038164395,944.290564324812,963.735120803596,397.699010681616,607.988151906132,712.263441931578,1436.34158304709,1374.59614564372,1556.94805188328,880.711126215083,806.44914810422,872.0697191111
"sll1747",434.746051559257,467.175331823854,461.121028556717,509.355830715256,460.750937665816,466.280644371297,471.366415877872,405.532196224391,451.331309887953,241.763838568846,273.033110273194,279.849654709843
"sll1747_5'UTR",24.7416452106894,9.93990067710329,21.9208638363125,22.5822782090508,20.3085812745263,25.6849507492663,30.7970798032729,22.8221582290783,28.993446031346,20.3162889553652,14.7585465012537,11.1255214410641
"sll1749",157.875259915828,167.984321443046,172.235358713884,158.075947463355,135.813637273395,152.133939053347,147.997077943506,143.077376589991,144.000781955685,88.3758569558388,114.90582633119,92.4274088949939
"sll1749-as",5.89086790730701,1.98798013542066,0.782887994154018,2.50914202322786,1.2692863296579,1.97576544225126,0.855474438979803,1.75555063300602,2.8993446031346,2.03162889553652,2.10836378589339,5.13485604972188
"sll1749a",0,0,0,0,0,0,0,0,0,0,0,0
"sll1749a_5'UTR",1.1781735814614,0.993990067710329,0.782887994154018,0,2.53857265931579,2.96364816337689,0,4.38887658251506,1.93289640208973,4.06325779107305,4.21672757178677,3.42323736648126
"sll1750",388.797281882263,400.577997287262,472.081460474873,474.227842390066,399.825193842237,384.28637851787,451.690503781336,398.509993692367,452.297758088998,205.194518449189,205.565469124605,240.482424995308
"sll1750-as",8.24721507022981,10.9338907448136,18.7893118596964,33.8734173135762,24.1164402635,25.6849507492663,26.5197076083739,27.2110348115934,28.0269978303012,53.8381657317179,48.4923670755479,35.0881830064329
"sll1750-as2",16.4944301404596,9.93990067710329,10.9604319181563,23.8368492206647,45.6943078676843,32.6001297971457,24.8087587304143,19.3110569630663,15.4631712167179,172.688456120605,138.097827976017,124.948163876566
"sll1751",134.3117882866,146.116539953418,144.834278918493,95.3473968826588,102.81219270229,111.630747487196,120.621895896152,139.566275323979,101.477061109711,84.3125991647658,93.8221884722557,95.8506462614752
"sll1752",259.198187921508,294.221060042257,262.267478041596,429.063285971965,286.858710502684,399.104619334754,229.267149646587,205.399424061705,229.048223647634,275.285715345199,293.062566239181,310.658791008174
"sll1752-as",49.4832904213789,47.7115232500958,35.2299597369308,53.9465534993991,48.232880527,38.5274261238995,61.5941596065458,61.4442721552108,57.0204438616472,70.0911968960101,54.817458433228,62.4740819382829
"sll1755",221.496633314744,194.822053271224,139.354062959415,156.821376451741,142.160068921684,175.843124360362,217.29050750087,225.588256341274,202.954122219422,209.257776240262,170.777466657364,150.622444125175
"sll1755-as",2.3563471629228,1.98798013542066,3.91443997077009,1.25457101161393,0,5.92729632675377,1.71094887795961,2.63332594950904,0.966448201044867,9.14233002991436,4.21672757178677,5.13485604972188
"sll1755-as2",31.8106866994579,67.5913246043023,38.3615117135469,131.729956219463,35.5400172304211,52.3577842196583,25.6642331693941,24.5777088620843,29.9598942323909,17.2688456120605,26.3545473236673,35.0881830064329
"sll1757",623.253824593082,587.448130016804,558.199139831815,526.919824877851,482.32880527,483.074650630432,674.113857916085,645.164857629714,633.990019885433,452.037429256877,468.056760468332,477.541612624135
"sll1757_5'UTR",180.260557963595,166.990331375335,108.038543193254,144.275666335602,119.312914987842,158.061235380101,238.677368475365,184.332816465632,227.115327245544,169.6410127773,172.885830443258,142.920160050592
"sll1758",243.88193136251,284.281159365154,479.127452422259,415.263004844211,219.586535030816,233.140322185648,261.77517832782,225.588256341274,240.645602060172,172.688456120605,187.644376944511,172.873487007303
"sll1758_5'UTR",0,0.993990067710329,3.91443997077009,10.0365680929115,1.2692863296579,0,3.42189775591921,0.877775316503012,0,0,4.21672757178677,8.55809341620314
"sll1760",214.427591825975,166.990331375335,171.45247071973,153.0576634169,158.660791207237,124.473222861829,208.735763111072,215.932727859741,173.960676188076,267.159199763053,195.023650195138,230.212712895864
"sll1761",44.7705960955333,38.7656126407028,57.9337115673973,36.382559336804,30.4628719117895,30.6243643548945,56.461312972667,60.5664968387078,38.6579280417947,52.8223512839496,52.7090946473347,54.7717978637001
"sll1762",328.710429227731,337.956623021512,646.665483171219,451.645564181015,388.401616875316,358.601427768603,341.334301152941,361.643430399241,312.162768937492,211.289405135799,216.107288054072,163.45958424948
"sll1762_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"sll1763",176.72603721921,150.09250022426,302.977653737605,213.277071974368,236.087257316369,231.164556743397,177.083208868819,196.621670896675,237.746257457037,133.071692657642,125.447645260656,148.910825441935
"sll1764",41.2360753511491,62.6213742657507,90.0321193277121,86.5653998013613,54.5793121752895,57.2971978252865,60.738685167566,67.5886993707319,57.0204438616472,52.8223512839496,54.817458433228,57.339225888561
"sll1764_5'UTR",0,2.98197020313099,0,0,0,0,0,0,0,0,0,0.855809341620314
"sll1765",93.0757129354508,68.5853146720127,245.043942170208,90.3291128362031,111.697197009895,103.727685718191,97.5240860436976,86.8997563337982,80.215200686724,66.027939104937,54.817458433228,64.1857006215235
"sll1766",247.416452106894,258.437417604685,303.760541731759,278.514764578293,324.937300392421,283.522340963055,323.369337934366,280.888101280964,292.833804916595,177.767528359446,205.565469124605,216.519763429939
"sll1767",824.721507022981,719.648809022278,970.781112750982,869.417711048455,1037.0069313305,835.748782072282,987.217502582693,783.853357637189,930.689617606207,1532.86400168231,1521.18447152208,1507.93605993499
"sll1767_5'UTR",261.554535084431,203.767963880617,185.544454614502,233.350208160191,223.39439401979,217.334198647638,229.267149646587,233.488234189801,287.035115710326,229.574065195627,183.427649372725,176.296724373785
"sll1768",320.463214157501,332.98667268296,284.188341877909,412.753862820984,392.20947586429,433.680514574151,314.814593544568,431.865455719482,352.753593381377,592.219823048897,610.371316016135,498.936846164643
"sll1769",162.587954241673,142.140579682577,187.11023060281,129.220814196235,143.429355251342,143.242994563216,198.470069843314,153.610680388027,181.692261796435,67.0437535527053,55.8716403261747,76.1670314042079
"sll1770",497.189251376712,485.06715304264,567.593795761663,416.517575855825,313.5137234255,416.886508315015,503.018970120124,472.24312027862,526.714269569453,292.554560957259,317.308749776955,314.937837716276
"sll1770-as",17.672603721921,14.9098510156549,11.7433199123103,8.78199708129752,13.9621496262369,16.7940062591357,16.2540143406163,14.9221803805512,14.496723015673,17.2688456120605,6.32509135768016,12.8371401243047
"sll1771",139.024482612445,157.050430698232,231.734846269589,190.694793765318,104.081479031947,137.315698236462,100.945983799617,120.255218360913,135.302748146281,107.676331463436,90.6596427934156,123.236545193325
"sll1771-as",16.4944301404596,15.9038410833653,19.5721998538504,18.818565174209,16.5007222855526,18.7697717013869,15.3985399016365,19.3110569630663,20.2954122219422,15.2372167165239,13.704364608307,11.9813307826844
"sll1772",287.474353876582,274.341258688051,286.537005860371,134.239098242691,142.160068921684,142.255111842091,219.00145637883,206.277199378208,223.249534441364,231.605694091164,209.782196696392,219.943000796421
